file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,recognition_rate
0073.jpeg,10,13,4,0.029411764705882353,0.0625,0.9821428571428572,0.75,0.4
0074.jpg,10,5,5,0.013333333333333332,0.1,0.9857142857142858,0.9,0.5
0075.jpg,6,25,1,0.375,1.0,0.6428571428571428,0.0,0.16666666666666666
0078.png,21,10,8,0.16488095238095238,0.3375,0.8535960567210569,0.8083333333333333,0.38095238095238093
0080.jpg,23,52,1,0.23529411764705882,0.5,0.7419354838709677,0.75,0.043478260869565216
0081.jpg,18,33,10,0.15031788472964944,0.5666666666666667,0.8564743589743589,0.6333333333333333,0.5555555555555556
0082.jpg,9,7,2,0.41666666666666663,0.875,0.6333333333333333,0.0,0.2222222222222222
0086.jpg,6,24,0,,,,,0.0
0089.jpeg,11,26,6,0.0,0.0,1.0,1.0,0.5454545454545454
0090.jpeg,14,21,6,0.1217069967069967,0.5694444444444444,0.8786201615148984,0.4305555555555555,0.42857142857142855
0091.jpg,15,10,0,,,,,0.0
0093.jpg,17,39,11,0.008225108225108226,0.06666666666666667,0.9907342657342657,0.9333333333333332,0.6470588235294118
0094.jpg,15,16,13,0.096738731354116,0.5686813186813187,0.9182404407736475,0.5851648351648351,0.8666666666666667
0095.jpg,18,47,6,0.19688020047215452,0.38888888888888884,0.7875294724432654,0.6111111111111112,0.3333333333333333
0096.jpg,6,11,2,0.19444444444444445,0.5,0.8333333333333334,0.5,0.3333333333333333
0097.jpg,12,32,9,0.05,0.4444444444444444,0.9648148148148148,0.7777777777777778,0.75
0098.jpg,11,34,10,0.03675234217980978,0.29833333333333334,0.9650360176222247,0.6316666666666667,0.9090909090909091
0099.jpg,10,48,1,0.2777777777777778,1.0,0.7222222222222222,0.0,0.1
0100.jpg,5,30,4,0.17686480186480186,1.8125,0.8661858974358975,0.3125,0.8
0101.jpg,13,110,1,0.2982456140350877,0.29411764705882354,0.6938775510204082,0.7058823529411765,0.07692307692307693
0103.jpg,12,113,10,0.06543735224586289,0.08095238095238096,0.9351547842401502,0.9190476190476191,0.8333333333333334
0104.jpg,12,24,4,0.3675456810631229,1.0375,0.6495833333333334,0.2125,0.3333333333333333
0106.jpg,12,31,7,0.032116542461370044,0.17142857142857143,0.9751742160278746,0.8285714285714285,0.5833333333333334
0108.jpg,9,9,5,0.05714285714285714,0.2,0.9428571428571428,0.8,0.5555555555555556
0110.jpg,5,53,0,,,,,0.0
0111.jpg,13,20,7,0.20359065402059343,0.4904761904761905,0.81886078709922,0.38095238095238093,0.5384615384615384
0112.jpg,8,36,3,0.10658307210031348,0.2833333333333333,0.8764912280701754,0.7166666666666667,0.375
0113.jpg,8,46,1,0.2,0.75,0.8148148148148149,0.0,0.125
0114.jpg,8,32,2,0.02452153110047847,0.14285714285714285,0.971217105263158,0.8571428571428571,0.25
0115.jpg,5,5,4,0.03571428571428571,0.125,0.9615384615384616,0.875,0.8
0116.jpg,15,21,4,0.1928763440860215,0.375,0.8134642356241234,0.625,0.26666666666666666
0117.jpg,6,26,3,0.2129335332333833,1.75,0.8254788689571297,0.0,0.5
0118.jpeg,6,9,1,0.13333333333333333,1.0,0.8666666666666667,0.0,0.16666666666666666
0119.jpeg,5,9,4,0.0872093023255814,0.08333333333333333,0.9144736842105263,0.9166666666666666,0.8
0120.jpg,13,18,4,0.0,0.0,1.0,1.0,0.3076923076923077
0121.jpg,5,13,4,0.09977494373593399,0.19166666666666665,0.9035862785862786,0.8083333333333333,0.8
0122.jpg,26,44,18,0.04718931448527177,0.2042328042328042,0.955332284811461,0.7865079365079365,0.6923076923076923
0123.jpg,5,5,5,0.0,0.0,1.0,1.0,1.0
0124.jpg,8,8,8,0.0,0.0,1.0,1.0,1.0
0127.jpeg,8,14,5,0.07597402597402597,0.25,0.9208421052631579,0.8,0.625
0128.jpg,15,19,10,0.09356643356643356,0.475,0.9248914243651086,0.65,0.6666666666666666
0129.jpg,10,7,7,0.11537114845938376,0.25,0.8898809523809524,0.5714285714285714,0.7
0130.jpg,10,7,5,0.03888888888888888,0.3,0.9583333333333333,0.7,0.5
0131.jpeg,12,24,6,0.15079365079365079,0.25,0.8562753036437246,0.6666666666666666,0.5
0132.jpg,6,7,5,0.02,0.08,0.9875,0.8800000000000001,0.8333333333333334
0133.jpg,5,6,2,0.09894736842105263,0.8333333333333333,0.9210526315789473,0.16666666666666666,0.4
0134.jpg,8,9,8,0.0,0.0,1.0,1.0,1.0
0135.jpg,9,17,6,0.15856542882404953,0.6944444444444443,0.8450937950937951,0.1388888888888889,0.6666666666666666
0136.jpg,8,10,8,0.048817791005291,0.25,0.9619755244755245,0.75,1.0
0137.jpg,8,24,7,0.04359243697478992,0.21428571428571427,0.9525862068965517,0.7857142857142857,0.875
0139.jpg,8,22,7,0.042066705224599966,0.23214285714285715,0.970952380952381,0.7678571428571429,0.875
0140.jpg,12,17,8,0.017361111111111112,0.06666666666666667,0.98828125,0.85,0.6666666666666666
0142.jpeg,12,13,12,0.009950980392156862,0.16666666666666666,0.9929258630447085,0.7916666666666666,1.0
0143.jpg,5,44,1,0.2222222222222222,1.0,0.875,0.0,0.2
0145.jpg,9,40,7,0.10868437118437117,0.7857142857142857,0.9145021645021646,0.35714285714285715,0.7777777777777778
0146.jpg,12,12,12,0.01751207729468599,0.1111111111111111,0.9821428571428571,0.888888888888889,1.0
0147.jpeg,8,10,5,0.08777777777777776,0.4666666666666667,0.9149999999999998,0.4833333333333333,0.625
0148.jpg,12,12,12,0.0026041666666666665,0.016666666666666666,0.9970238095238096,0.9833333333333334,1.0
0149.jpg,18,46,2,0.14864864864864866,0.16666666666666666,0.8428571428571429,0.8333333333333333,0.1111111111111111
0151.jpg,6,34,0,,,,,0.0
0152.jpg,5,43,2,0.11692307692307694,0.3333333333333333,0.8656126482213439,0.6666666666666666,0.4
0153.jpg,21,21,20,0.005347222222222223,0.03809523809523809,0.9964285714285716,0.9619047619047618,0.9523809523809523
0154.jpeg,7,17,3,0.165,0.5833333333333334,0.8432539682539683,0.3333333333333333,0.42857142857142855
0155.jpg,5,36,2,0.18686868686868685,0.75,0.7916666666666667,0.25,0.4
0156.jpeg,10,11,3,0.1111111111111111,0.6666666666666666,0.9212962962962963,0.3333333333333333,0.3
0157.jpg,10,17,8,0.017045454545454544,0.09375,0.980921052631579,0.90625,0.8
0158.jpg,5,9,4,0.055625,0.20833333333333331,0.9508928571428572,0.6666666666666666,0.8
0160.jpg,6,15,4,0.11471861471861472,0.5,0.9368421052631579,0.5,0.6666666666666666
0161.jpg,16,12,2,0.0,0.0,1.0,1.0,0.125
0162.jpeg,17,19,17,0.028288770053475937,0.10980392156862744,0.9682757885763003,0.8901960784313725,1.0
0163.jpg,8,10,5,0.1936141636141636,0.76,0.8076785714285715,0.2,0.625
0164.jpg,11,39,9,0.10897435897435898,0.3888888888888889,0.9015939015939016,0.6666666666666666,0.8181818181818182
0165.jpg,13,16,7,0.12423687423687424,0.3095238095238095,0.8931818181818183,0.761904761904762,0.5384615384615384
0166.jpg,8,7,6,0.004273504273504273,0.041666666666666664,0.9953703703703703,0.9583333333333334,0.75
0167.jpg,11,16,8,0.0972076012398593,0.29583333333333334,0.906471768971769,0.6,0.7272727272727273
0169.jpeg,11,27,10,0.1125168940456458,0.20454545454545453,0.902991452991453,0.7863636363636364,0.9090909090909091
0170.jpeg,9,16,8,0.09248074229691877,0.28125,0.9182692307692307,0.7604166666666666,0.8888888888888888
0171.jpg,16,18,10,0.07568573667711599,0.32333333333333336,0.9375238095238098,0.7766666666666666,0.625
0172.jpg,13,74,7,0.02197802197802198,0.07142857142857142,0.9761904761904763,0.9285714285714286,0.5384615384615384
0173.jpg,10,11,9,0.0,0.0,1.0,1.0,0.9
0176.jpg,13,13,11,0.014059714795008914,0.06818181818181818,0.9872053872053872,0.856060606060606,0.8461538461538461
0177.jpg,15,14,4,0.0,0.0,1.0,1.0,0.26666666666666666
0178.jpg,14,13,7,0.1923251889353584,0.4610389610389611,0.8313896987366375,0.5,0.5
0179.jpg,13,8,7,0.039115646258503396,0.2857142857142857,0.9608843537414967,0.7142857142857143,0.5384615384615384
0180.jpg,12,21,9,0.12312224812224813,0.3611111111111111,0.9028555866791161,0.6944444444444444,0.75
0181.jpg,11,14,10,0.1116733840871772,0.39166666666666666,0.9130050505050505,0.6833333333333333,0.9090909090909091
0182.jpg,9,14,6,0.2515934065934066,0.8111111111111112,0.7535598459511502,0.35555555555555557,0.6666666666666666
0183.jpg,8,9,0,,,,,0.0
0185.jpg,11,58,1,0.38461538461538464,1.0,0.6153846153846154,0.0,0.09090909090909091
0186.jpg,17,13,11,0.05463728191000918,0.25757575757575757,0.9517231134878195,0.7424242424242423,0.6470588235294118
0187.jpg,5,37,2,0.19999999999999998,0.29166666666666663,0.7761437908496732,0.7083333333333333,0.4
0190.jpg,7,12,4,0.07974137931034483,0.3125,0.9278846153846154,0.5,0.5714285714285714
0191.jpg,8,4,2,0.125,0.5,0.875,0.5,0.25
0193.jpg,8,15,0,,,,,0.0
0194.jpg,8,60,4,0.11324786324786325,0.375,0.9027777777777778,0.5,0.5
0195.jpg,12,50,6,0.14094516594516593,0.6666666666666666,0.8908730158730158,0.3333333333333333,0.5
0196.jpg,11,18,6,0.011111111111111112,0.03333333333333333,0.9935897435897436,0.8333333333333334,0.5454545454545454
0197.jpg,11,37,7,0.01020408163265306,0.07142857142857142,0.989010989010989,0.9285714285714286,0.6363636363636364
0198.jpg,9,9,3,0.06677559912854031,0.5777777777777777,0.9760116812682521,0.4222222222222222,0.3333333333333333
0199.jpg,8,14,6,0.09717765894236481,0.3333333333333333,0.8995039682539683,0.7222222222222222,0.75
0200.jpg,9,23,9,0.05769959887606946,0.35185185185185186,0.9535742035742035,0.6111111111111112,1.0
0201.jpg,10,23,5,0.10448179271708682,0.6,0.9228506787330317,0.7,0.5
0202.jpg,19,81,4,0.19002403846153848,0.6388888888888888,0.8122835497835499,0.3611111111111111,0.21052631578947367
0203.jpg,10,31,0,,,,,0.0
0204.jpg,26,64,14,0.13526077097505668,0.7857142857142857,0.8671201814058956,0.2857142857142857,0.5384615384615384
0205.jpg,10,21,5,0.03958333333333333,0.18571428571428572,0.9564263322884013,0.8142857142857143,0.5
0206.jpg,10,19,3,0.0392156862745098,0.3333333333333333,0.9803921568627452,0.6666666666666666,0.3
0207.jpg,5,17,0,,,,,0.0
0208.jpg,12,26,12,0.038230207089856215,0.22023809523809523,0.9715382996632996,0.7658730158730158,1.0
0209.jpg,9,15,7,0.02708006279434851,0.16326530612244897,0.9696969696969697,0.8367346938775511,0.7777777777777778
0210.jpg,8,15,4,0.3418560606060606,1.25,0.6770562770562771,0.0,0.5
0211.jpg,6,26,0,,,,,0.0
0212.jpg,9,15,4,0.05102040816326531,0.5,0.9680851063829787,0.75,0.4444444444444444
0213.jpg,11,10,10,0.06149068322981366,0.24,0.950093984962406,0.7,0.9090909090909091
0214.jpg,11,21,2,0.02452153110047847,0.14285714285714285,0.971217105263158,0.8571428571428571,0.18181818181818182
0215.jpg,13,23,10,0.05,0.1,0.975,0.9,0.7692307692307693
0216.jpg,12,11,10,0.0714170901562206,0.1875,0.92502457002457,0.8125,0.8333333333333334
0217.jpg,10,9,7,0.023809523809523808,0.14285714285714285,0.9880952380952381,0.8571428571428571,0.7
0218.jpg,5,15,4,0.06555555555555555,0.25,0.9583333333333334,0.75,0.8
0219.jpg,10,13,8,0.09925327940033822,0.46875,0.895859348984349,0.53125,0.8
0220.jpg,10,24,4,0.03571428571428571,0.125,0.9583333333333334,0.875,0.4
0221.jpg,9,13,8,0.13808275058275057,0.40625,0.8664473684210527,0.5625,0.8888888888888888
0222.jpg,16,17,6,0.1378205128205128,0.5833333333333334,0.8788461538461538,0.3333333333333333,0.375
0223.jpg,11,6,1,0.0,0.0,1.0,1.0,0.09090909090909091
0224.jpg,11,8,5,0.06180555555555556,0.6,0.9469696969696969,0.5,0.45454545454545453
0225.jpg,7,5,5,0.14384920634920634,0.9666666666666666,0.8909459168282698,0.3333333333333333,0.7142857142857143
0226.jpg,9,8,3,0.08333333333333333,0.3333333333333333,0.9523809523809524,0.6666666666666666,0.3333333333333333
0227.jpg,8,9,3,0.09722222222222222,0.27777777777777773,0.8942028985507248,0.7222222222222222,0.375
0228.jpg,8,23,8,0.24015867450299425,0.8833333333333334,0.7895947349751697,0.3333333333333333,1.0
0229.jpg,8,10,2,0.2,0.5,0.8,0.5,0.25
0230.jpg,7,11,3,0.023809523809523808,0.3333333333333333,0.9761904761904763,0.6666666666666666,0.42857142857142855
0231.jpg,10,10,2,0.11796536796536797,0.65,0.9173669467787114,0.35,0.2
0232.jpg,12,14,7,0.08328179756751185,0.5,0.9147340754483612,0.5,0.5833333333333334
0233.jpg,8,15,8,0.0033783783783783786,0.03125,0.9963235294117647,0.96875,1.0
0234.jpg,4,13,4,0.08333333333333334,0.3125,0.9194444444444444,0.6875,1.0
0235.jpg,8,22,3,0.09523809523809523,0.2222222222222222,0.912280701754386,0.6666666666666666,0.375
0236.jpg,5,11,3,0.008771929824561403,0.05555555555555555,0.98989898989899,0.9444444444444445,0.6
0237.jpg,8,11,7,0.008928571428571428,0.07142857142857142,0.9904761904761905,0.9285714285714286,0.875
0238.jpg,13,34,5,0.24188197767145136,0.58,0.7619047619047619,0.2866666666666667,0.38461538461538464
0239.jpg,11,48,0,,,,,0.0
0240.jpg,10,10,10,0.014344827586206896,0.11666666666666665,0.9958333333333332,0.8166666666666668,1.0
0241.jpg,17,66,10,0.0608298333149377,0.23444444444444446,0.9352388537873921,0.7655555555555555,0.5882352941176471
0242.jpg,9,4,0,,,,,0.0
