file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,recognition_rate
0081.jpg,18,9,1,0.2727272727272727,2.0,0.8181818181818181,0.0,0.05555555555555555
0082.jpg,9,3,1,0.3888888888888889,0.5,0.6,0.0,0.1111111111111111
0086.jpg,6,1,0,,,,,0.0
0089.jpeg,11,9,7,0.0,0.0,1.0,1.0,0.6363636363636364
0090.jpeg,14,19,6,0.1034151034151034,0.4444444444444444,0.9139376218323587,0.5555555555555556,0.42857142857142855
0091.jpg,15,1,0,,,,,0.0
0093.jpg,17,20,11,0.08278682159756329,0.2545454545454545,0.9491943764671038,1.0,0.6470588235294118
0094.jpg,15,9,6,0.18142505642505644,0.8293650793650795,0.8697691197691197,0.39285714285714285,0.4
0095.jpg,18,10,0,,,,,0.0
0096.jpg,6,4,0,,,,,0.0
0097.jpg,12,12,8,0.125,0.6666666666666667,0.9472222222222223,0.75,0.6666666666666666
0098.jpg,11,9,6,0.038533704442228874,0.21944444444444444,0.9725604854915201,0.7194444444444446,0.5454545454545454
0099.jpg,10,8,0,,,,,0.0
0100.jpg,5,1,0,,,,,0.0
0101.jpg,13,28,3,0.22425950859711316,0.29248366013071897,0.7606230898156364,0.7075163398692811,0.23076923076923078
0103.jpg,12,16,11,0.08033734131158542,0.15692640692640691,0.9268638264334105,0.7142857142857143,0.9166666666666666
0104.jpg,12,2,0,,,,,0.0
0106.jpg,12,16,7,0.030565730565730566,0.17619047619047618,0.9826184980885249,0.7285714285714285,0.5833333333333334
0108.jpg,9,9,5,0.05714285714285714,0.2,0.9428571428571428,0.8,0.5555555555555556
0110.jpg,5,5,0,,,,,0.0
0111.jpg,13,14,8,0.16838037646348178,0.5125000000000001,0.8721871039698081,0.3125,0.6153846153846154
0112.jpg,8,10,3,0.13703537841468874,0.2833333333333334,0.8719005847953216,0.4666666666666666,0.375
0113.jpg,8,12,3,0.2709447415329768,0.7777777777777778,0.7555555555555555,0.2222222222222222,0.375
0114.jpg,8,9,2,0.34688995215311,0.42857142857142855,0.6546052631578947,0.35714285714285715,0.25
0115.jpg,5,3,0,,,,,0.0
0116.jpg,15,8,4,0.10416666666666667,0.125,0.9021739130434783,0.875,0.26666666666666666
0117.jpg,6,12,1,0.27586206896551724,0.5,0.7692307692307692,0.0,0.16666666666666666
0118.jpeg,6,13,1,0.2,2.0,0.8666666666666667,0.0,0.16666666666666666
0119.jpeg,5,9,4,0.0872093023255814,0.08333333333333333,0.9144736842105263,0.9166666666666666,0.8
0120.jpg,13,11,4,0.16666666666666666,0.25,0.9166666666666667,0.75,0.3076923076923077
0121.jpg,5,10,3,0.3539654144305307,1.111111111111111,0.8121212121212121,1.0,0.6
0122.jpg,26,24,16,0.09942723844070281,0.2657738095238096,0.9092691687130147,0.47857142857142854,0.6153846153846154
0123.jpg,5,6,5,0.0,0.0,1.0,1.0,1.0
0124.jpg,8,6,5,0.0,0.0,1.0,1.0,0.625
0127.jpeg,8,9,4,0.026785714285714284,0.0625,0.98,1.0,0.5
0128.jpg,15,10,7,0.11808191808191808,0.5714285714285714,0.9312909312909313,0.5714285714285714,0.4666666666666667
0129.jpg,10,6,4,0.20189950980392157,0.4375,0.8072916666666667,0.25,0.4
0130.jpg,10,8,6,0.09915123456790124,0.3055555555555555,0.9162087912087912,0.7777777777777777,0.6
0131.jpeg,12,15,7,0.08503401360544217,0.19047619047619047,0.91844997108155,0.8095238095238094,0.5833333333333334
0132.jpg,6,7,4,0.025,0.1,0.984375,0.85,0.6666666666666666
0133.jpg,5,13,4,0.06131578947368421,0.49999999999999994,0.9597953216374269,0.5833333333333333,0.8
0134.jpg,8,9,8,0.0,0.0,1.0,1.0,1.0
0135.jpg,9,6,3,0.13511936339522546,0.4444444444444444,0.8831168831168831,0.2777777777777778,0.3333333333333333
0136.jpg,8,13,8,0.039558531746031744,0.22916666666666666,0.9733391608391608,0.7708333333333333,1.0
0137.jpg,8,6,4,0.046875,0.125,0.9482758620689655,0.875,0.5
0139.jpg,8,12,6,0.03333333333333333,0.16666666666666666,0.9833333333333334,0.8333333333333334,0.75
0140.jpg,12,12,9,0.07481907194550871,0.20211640211640208,0.9618055555555556,0.707936507936508,0.75
0142.jpeg,12,12,12,0.0370343137254902,0.22916666666666666,0.9726644251362119,0.7916666666666666,1.0
0143.jpg,5,3,0,,,,,0.0
0145.jpg,9,2,0,,,,,0.0
0146.jpg,12,9,5,0.07766116941529236,0.2,0.9312169312169312,0.9333333333333332,0.4166666666666667
0147.jpeg,8,7,5,0.07777777777777778,0.45,0.9199999999999999,0.55,0.625
0148.jpg,12,13,12,0.0026041666666666665,0.016666666666666666,0.9970238095238096,0.9833333333333334,1.0
0149.jpg,18,7,0,,,,,0.0
0151.jpg,6,1,0,,,,,0.0
0152.jpg,5,47,1,0.15384615384615385,0.3333333333333333,0.8181818181818181,0.6666666666666666,0.2
0153.jpg,21,18,8,0.04722222222222222,0.1369047619047619,0.96875,0.9464285714285714,0.38095238095238093
0154.jpeg,7,3,1,0.375,1.0,0.625,0.0,0.14285714285714285
0155.jpg,5,10,3,0.1946127946127946,0.8333333333333334,0.7962962962962963,0.16666666666666666,0.6
0156.jpeg,10,1,0,,,,,0.0
0157.jpg,10,16,8,0.03977272727272727,0.15625,0.968421052631579,0.84375,0.8
0158.jpg,5,5,5,0.0125,0.06666666666666667,0.9857142857142858,0.9333333333333332,1.0
0160.jpg,6,5,3,0.15629984051036683,0.4166666666666667,0.9125,0.3333333333333333,0.5
0161.jpg,16,7,3,0.1111111111111111,0.25,0.8703703703703703,0.75,0.1875
0162.jpeg,17,16,11,0.008677685950413223,0.048484848484848485,0.9897727272727272,0.9515151515151515,0.6470588235294118
0163.jpg,8,13,6,0.13406593406593406,0.611111111111111,0.8707359307359307,0.3888888888888889,0.75
0164.jpg,11,12,8,0.06580882352941177,0.21875,0.9404560810810811,0.875,0.7272727272727273
0165.jpg,13,8,3,0.041666666666666664,0.1111111111111111,0.9761904761904763,0.6666666666666666,0.23076923076923078
0166.jpg,8,7,6,0.0,0.0,1.0,1.0,0.75
0167.jpg,11,12,4,0.11749212555664168,0.425,0.8811253561253561,0.45,0.36363636363636365
0169.jpeg,11,16,10,0.09134387351778656,0.16212121212121214,0.9244444444444444,0.8287878787878789,0.9090909090909091
0170.jpeg,9,12,9,0.11931995020230317,0.32407407407407407,0.9044159544159545,0.8148148148148148,1.0
0171.jpg,16,15,13,0.07816241218631384,0.19700854700854703,0.9321794871794874,0.87991452991453,0.8125
0172.jpg,13,17,0,,,,,0.0
0173.jpg,10,20,10,0.05,0.05,0.96,0.9,1.0
0176.jpg,13,11,9,0.05562169312169312,0.1111111111111111,0.9504590060145617,0.75,0.6923076923076923
0177.jpg,15,5,2,0.0,0.0,1.0,1.0,0.13333333333333333
0178.jpg,14,11,8,0.10884266392740968,0.32954545454545453,0.8952947845804988,0.625,0.5714285714285714
0179.jpg,13,14,6,0.017857142857142856,0.16666666666666666,0.9821428571428572,0.8333333333333334,0.46153846153846156
0180.jpg,12,14,10,0.13295177045177048,0.35,0.9202380952380953,0.9,0.8333333333333334
0181.jpg,11,8,7,0.01172882946281961,0.09523809523809523,0.994047619047619,0.8333333333333334,0.6363636363636364
0182.jpg,9,13,4,0.16531055900621117,0.5625,0.842851170568562,0.3333333333333333,0.4444444444444444
0183.jpg,8,6,0,,,,,0.0
0185.jpg,11,4,0,,,,,0.0
0186.jpg,17,15,11,0.0595959595959596,0.22727272727272727,0.9461675579322638,0.7727272727272727,0.6470588235294118
0187.jpg,5,26,2,0.275,0.5416666666666666,0.7173202614379085,0.5833333333333333,0.4
0190.jpg,7,1,0,,,,,0.0
0191.jpg,8,4,2,0.0,0.0,1.0,1.0,0.25
0193.jpg,8,1,0,,,,,0.0
0194.jpg,8,16,5,0.1522967032967033,0.5666666666666667,0.8920938710412395,0.7833333333333333,0.625
0195.jpg,12,1,0,,,,,0.0
0196.jpg,11,9,6,0.011111111111111112,0.03333333333333333,0.9935897435897436,0.8333333333333334,0.5454545454545454
0197.jpg,11,10,7,0.049999999999999996,0.14285714285714285,0.9495798319327731,0.8571428571428571,0.6363636363636364
0198.jpg,9,8,4,0.016748366013071895,0.18333333333333335,0.982008760951189,0.8166666666666667,0.4444444444444444
0199.jpg,8,6,5,0.11843137254901961,0.4333333333333333,0.8882936507936507,0.7,0.625
0200.jpg,9,13,8,0.06648767898767899,0.375,0.9477709790209791,0.5416666666666666,0.8888888888888888
0201.jpg,10,12,6,0.24877061935885467,1.0833333333333333,0.8091817496229261,0.6666666666666666,0.6
0202.jpg,19,8,1,0.03125,0.2222222222222222,0.9642857142857143,0.7777777777777778,0.05263157894736842
0203.jpg,10,4,2,0.1919191919191919,0.5833333333333333,0.8125,0.25,0.2
0204.jpg,26,14,3,0.3383838383838384,1.4444444444444444,0.7888888888888889,0.0,0.11538461538461539
0205.jpg,10,4,3,0.0,0.0,1.0,1.0,0.3
0206.jpg,10,5,3,0.0,0.0,1.0,1.0,0.3
0207.jpg,5,2,0,,,,,0.0
0208.jpg,12,14,9,0.02541943653054764,0.10846560846560845,0.9796476671476673,0.8359788359788359,0.75
0209.jpg,9,17,7,0.04466248037676609,0.2346938775510204,0.9530303030303031,0.7653061224489797,0.7777777777777778
0210.jpg,8,8,2,0.10606060606060605,0.6666666666666666,0.8916666666666666,0.3333333333333333,0.25
0211.jpg,6,2,0,,,,,0.0
0212.jpg,9,7,4,0.04081632653061224,0.4166666666666667,0.9734042553191489,0.75,0.4444444444444444
0213.jpg,11,11,10,0.05434782608695652,0.13999999999999999,0.9572368421052632,0.8,0.9090909090909091
0214.jpg,11,32,0,,,,,0.0
0215.jpg,13,13,11,0.045454545454545456,0.09090909090909091,0.9772727272727273,0.9090909090909091,0.8461538461538461
0216.jpg,12,18,9,0.06442039442039443,0.18055555555555555,0.9333606333606332,0.8194444444444444,0.75
0217.jpg,10,11,6,0.03819444444444444,0.20833333333333334,0.9803639846743296,0.8333333333333334,0.6
0218.jpg,5,7,4,0.02,0.125,0.9791666666666666,0.875,0.8
0219.jpg,10,10,3,0.10256410256410257,0.3333333333333333,0.8974358974358975,0.6666666666666666,0.3
0220.jpg,10,5,2,0.0,0.0,1.0,1.0,0.2
0221.jpg,9,11,8,0.09073426573426574,0.34375,0.9101973684210527,0.65625,0.8888888888888888
0222.jpg,16,6,2,0.17384615384615384,0.3333333333333333,0.8191699604743083,0.6666666666666666,0.125
0223.jpg,11,4,1,0.08333333333333333,0.3333333333333333,0.9,0.6666666666666666,0.09090909090909091
0224.jpg,11,5,4,0.11724010942760943,0.9375,0.9395833333333333,0.25,0.36363636363636365
0225.jpg,7,5,5,0.10384920634920636,0.6666666666666666,0.8905613014436545,0.3333333333333333,0.7142857142857143
0226.jpg,9,3,0,,,,,0.0
0227.jpg,8,1,0,,,,,0.0
0228.jpg,8,14,7,0.16268447226171126,0.819047619047619,0.9055856841571127,0.38571428571428573,0.875
0229.jpg,8,1,0,,,,,0.0
0230.jpg,7,5,4,0.017857142857142856,0.25,0.9821428571428572,0.75,0.5714285714285714
0231.jpg,10,8,2,0.29292929292929293,0.9166666666666666,0.6666666666666667,0.3333333333333333,0.2
0232.jpg,12,10,8,0.11879960317460317,0.5,0.8876488095238095,0.625,0.6666666666666666
0233.jpg,8,10,7,0.003861003861003861,0.03571428571428571,0.9957983193277311,0.9642857142857143,0.875
0234.jpg,4,7,4,0.016666666666666666,0.0625,0.9814814814814815,0.9375,1.0
0235.jpg,8,8,4,0.07142857142857142,0.16666666666666666,0.9342105263157895,0.75,0.5
0236.jpg,5,4,3,0.0,0.0,1.0,1.0,0.6
0237.jpg,8,8,7,0.021915584415584416,0.09523809523809523,0.9820728291316527,0.8095238095238094,0.875
0238.jpg,13,16,4,0.2700582483877678,0.9833333333333334,0.7509708428826076,0.0,0.3076923076923077
0239.jpg,11,1,0,,,,,0.0
0240.jpg,10,10,10,0.014344827586206896,0.11666666666666665,0.9958333333333332,0.8166666666666668,1.0
0241.jpg,17,38,1,0.021739130434782608,0.2,0.9761904761904762,0.8,0.058823529411764705
0242.jpg,9,9,3,0.24052287581699347,0.8333333333333334,0.8206349206349207,0.0,0.3333333333333333
