file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,recognition_rate
0172.jpg,13,39,10,0.08104859335038364,0.3323529411764706,0.9197567287784679,0.7676470588235295,0.7692307692307693
0173.jpg,10,10,10,0.014285714285714285,0.1,0.9857142857142858,0.9,1.0
0176.jpg,13,15,12,0.053714720736779555,0.5,0.9494500561167228,0.6805555555555555,0.9230769230769231
0177.jpg,15,21,14,0.007109788359788359,0.16666666666666669,0.9922524565381708,0.9047619047619048,0.9333333333333333
0178.jpg,14,17,9,0.04766842634489694,0.3333333333333333,0.952331573655103,0.6666666666666666,0.6428571428571429
0179.jpg,13,13,13,0.002747252747252747,0.15384615384615385,0.9972527472527472,0.9230769230769231,1.0
0180.jpg,12,17,9,0.07946127946127945,0.1388888888888889,0.9347442680776015,0.6666666666666666,0.75
0181.jpg,11,8,6,0.022796934865900384,0.16666666666666666,0.9861111111111112,0.7083333333333334,0.5454545454545454
0182.jpg,9,15,7,0.1061212700343135,0.44523809523809516,0.8980045900803264,0.5547619047619048,0.7777777777777778
0183.jpg,8,11,5,0.14971988795518207,0.3833333333333333,0.875,0.5,0.625
0185.jpg,11,10,7,0.1320425606139892,0.2857142857142857,0.8722527472527473,0.7142857142857143,0.6363636363636364
0186.jpg,17,17,13,0.019787402140343316,0.20512820512820512,0.989010989010989,0.7948717948717949,0.7647058823529411
0187.jpg,5,51,2,0.05,0.125,0.9705882352941176,0.5,0.4
0190.jpg,7,10,4,0.3375,2.25,0.88125,0.5,0.5714285714285714
0191.jpg,8,10,1,0.0,0.0,1.0,1.0,0.125
0193.jpg,8,17,6,0.0,0.0,1.0,1.0,0.75
0194.jpg,8,25,7,0.09069160997732428,0.48809523809523814,0.9292983541103842,0.5595238095238095,0.875
0195.jpg,12,13,8,0.15993867243867244,0.5625,0.8421130952380952,0.375,0.6666666666666666
0196.jpg,11,19,7,0.15905929939543384,0.38571428571428573,0.8619870349122322,0.2857142857142857,0.6363636363636364
0197.jpg,11,14,9,0.12037037037037036,0.35185185185185186,0.8935366739288307,0.6111111111111112,0.8181818181818182
0198.jpg,9,12,7,0.026010404161664665,0.19999999999999998,0.9829319616553659,0.8714285714285713,0.7777777777777778
0199.jpg,8,10,8,0.010416666666666666,0.041666666666666664,0.9875,0.9583333333333334,1.0
0200.jpg,9,14,9,0.11502375620022678,0.4296296296296296,0.8893097643097643,0.5703703703703704,1.0
0201.jpg,10,25,5,0.06530612244897958,0.08888888888888888,0.9414634146341463,0.9111111111111111,0.5
0202.jpg,19,59,9,0.10492081447963801,0.31481481481481477,0.90192988684368,0.574074074074074,0.47368421052631576
0203.jpg,10,15,2,0.1875,0.5,0.8214285714285714,0.5,0.2
0204.jpg,26,53,23,0.02704126079036984,0.09782608695652174,0.9784774279526903,0.8804347826086957,0.8846153846153846
0205.jpg,10,26,6,0.011111111111111112,0.10476190476190476,0.9877946127946128,0.8952380952380952,0.6
0206.jpg,10,26,8,0.05514705882352941,0.19375,0.963467261904762,0.71875,0.8
0207.jpg,5,8,3,0.1306915306915307,0.7222222222222222,0.857936507936508,0.27777777777777773,0.6
0208.jpg,12,24,8,0.16346153846153846,0.5327380952380952,0.8912563131313131,0.5833333333333333,0.6666666666666666
0209.jpg,9,19,7,0.08532530101847484,0.2346938775510204,0.9322421764282229,0.42857142857142855,0.7777777777777778
0210.jpg,8,8,8,0.18102002164502168,0.9583333333333334,0.8364448051948052,0.10416666666666666,1.0
0211.jpg,6,17,4,0.04444444444444444,0.5833333333333334,0.9807692307692308,0.6666666666666666,0.6666666666666666
0212.jpg,9,23,2,0.04081632653061224,0.6666666666666666,0.9680851063829787,0.5,0.2222222222222222
0213.jpg,11,13,11,0.028303218520609828,0.42077922077922075,0.9783971291866028,0.748051948051948,1.0
0214.jpg,11,27,3,0.26156299840510366,0.42857142857142855,0.7697368421052632,0.3333333333333333,0.2727272727272727
0215.jpg,13,19,11,0.0,0.0,1.0,1.0,0.8461538461538461
